% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.694655269e+001 +1.077265527e+002 +1.077265527e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
26 0 +5.602302150e+001 +9.680302150e+001 +9.680302150e+001 +3.4262e+000 -2.4956e+000 -4.8043e+000 +3.9104e+000 -3.6217e+000 -1.8275e+000 +2.1488e+000 -4.7362e+000 +1.8351e+000 -2.5891e+000
298 0 +4.031761078e+001 +8.109761078e+001 +8.109761078e+001 +3.9254e+000 +9.8304e-001 -5.4955e-001 +1.4513e+000 -1.2482e+000 -2.4622e+000 +2.2692e+000 -3.1661e+000 +1.3104e+000 -2.9011e-001
364 0 +3.919334650e+001 +7.997334650e+001 +7.997334650e+001 +4.4157e+000 +2.0580e+000 +1.3966e+000 -5.7777e-001 -6.8301e-001 -2.0837e+000 +1.2292e+000 -2.6099e+000 -1.9901e-001 +1.2004e+000
462 0 +3.311790197e+001 +7.389790197e+001 +7.389790197e+001 +3.9104e+000 -1.1635e+000 -3.5342e+000 +3.2962e+000 -2.5391e+000 -1.4026e+000 +2.5522e+000 -4.7026e+000 +8.3933e-001 -1.9874e+000
626 0 +2.814446846e+001 +6.892446846e+001 +6.892446846e+001 +4.5256e+000 -1.4055e+000 -3.3200e+000 +2.5771e+000 -2.8218e+000 -2.0266e+000 +2.6935e+000 -4.4531e+000 +3.4135e-001 -1.4431e+000
795 0 +2.630983181e+001 +6.708983181e+001 +6.708983181e+001 +4.3070e+000 -1.0397e+000 -3.2143e+000 +3.0235e+000 -2.4062e+000 -1.7884e+000 +2.4847e+000 -4.4355e+000 +5.7565e-001 -1.5723e+000
802 0 +2.484000866e+001 +6.562000866e+001 +6.562000866e+001 +4.6607e+000 -1.2701e+000 -2.9947e+000 +2.8662e+000 -2.6351e+000 -1.9325e+000 +2.2900e+000 -4.7835e+000 +9.5634e-001 -1.6147e+000
858 0 +1.915408967e+001 +5.993408967e+001 +5.993408967e+001 +4.2920e+000 -1.0293e+000 -3.3375e+000 +3.0234e+000 -2.3960e+000 -1.9092e+000 +2.2829e+000 -4.1896e+000 +5.7341e-001 -5.2987e-001
903 0 +1.650958233e+001 +5.728958233e+001 +5.728958233e+001 +4.9619e+000 -6.5208e-001 -3.7383e+000 +3.5625e+000 -2.4323e+000 -1.8529e+000 +1.8888e+000 -4.4565e+000 +7.9450e-001 -4.4237e-001
965 0 +1.116203656e+001 +5.194203656e+001 +5.194203656e+001 +5.3646e+000 -1.9691e+000 -3.9825e+000 +3.7786e+000 -2.7126e+000 -1.5110e+000 +2.7313e+000 -4.4026e+000 +1.0007e+000 -1.0597e-001
1017 0 +1.088662796e+001 +5.166662796e+001 +5.166662796e+001 +4.8845e+000 -1.5572e+000 -3.4360e+000 +3.2283e+000 -2.2848e+000 -1.9152e+000 +2.4641e+000 -4.0854e+000 +7.0003e-001 -2.4098e-001
1021 0 +9.124200273e+000 +4.990420027e+001 +4.990420027e+001 +5.5164e+000 -2.1540e+000 -3.8273e+000 +3.7445e+000 -2.8712e+000 -1.5099e+000 +2.2057e+000 -3.7671e+000 +1.4060e+000 +2.8234e-001
1247 0 +9.045008717e+000 +4.982500872e+001 +4.982500872e+001 +5.4921e+000 -2.0880e+000 -3.6691e+000 +3.6733e+000 -2.8820e+000 -1.5525e+000 +2.0161e+000 -3.6046e+000 +1.4256e+000 +3.0997e-001
1335 0 +8.899492278e+000 +4.967949228e+001 +4.967949228e+001 +5.4584e+000 -2.0666e+000 -3.6160e+000 +3.6559e+000 -2.8556e+000 -1.5822e+000 +1.9647e+000 -3.6470e+000 +1.4260e+000 +3.4266e-001
1367 0 +8.490046049e+000 +4.927004605e+001 +4.927004605e+001 +5.4248e+000 -2.0273e+000 -3.6300e+000 +3.5787e+000 -2.8605e+000 -1.6862e+000 +2.1971e+000 -3.6733e+000 +1.2996e+000 +2.9793e-001
1424 0 +8.317468211e+000 +4.909746821e+001 +4.909746821e+001 +5.1080e+000 -1.7196e+000 -3.3414e+000 +3.5070e+000 -2.7581e+000 -1.7585e+000 +1.9402e+000 -3.4803e+000 +1.3591e+000 +3.8226e-001
1535 0 +8.101259817e+000 +4.888125982e+001 +4.888125982e+001 +5.0422e+000 -1.7266e+000 -3.2757e+000 +3.4902e+000 -2.6392e+000 -1.9161e+000 +2.0290e+000 -3.8625e+000 +1.2963e+000 +5.7741e-001
1594 0 +7.795732083e+000 +4.857573208e+001 +4.857573208e+001 +5.4470e+000 -1.7777e+000 -3.3891e+000 +3.6016e+000 -2.6552e+000 -1.6112e+000 +2.1513e+000 -3.9580e+000 +1.4121e+000 +2.5910e-001
1627 0 +7.634803588e+000 +4.841480359e+001 +4.841480359e+001 +5.5510e+000 -1.5490e+000 -3.0843e+000 +3.5205e+000 -2.4154e+000 -1.5096e+000 +2.0444e+000 -4.0354e+000 +1.6487e+000 +4.2206e-001
1728 0 +7.578862117e+000 +4.835886212e+001 +4.835886212e+001 +5.4190e+000 -1.7151e+000 -3.4297e+000 +3.8132e+000 -2.4193e+000 -1.5491e+000 +1.9593e+000 -4.1815e+000 +1.8013e+000 +5.6219e-001
1824 0 +7.355401425e+000 +4.813540142e+001 +4.813540142e+001 +5.0099e+000 -1.4739e+000 -3.3657e+000 +3.7270e+000 -2.5335e+000 -1.7067e+000 +2.2491e+000 -4.1606e+000 +1.4250e+000 +2.2201e-001
1826 0 +7.093693770e+000 +4.787369377e+001 +4.787369377e+001 +5.3279e+000 -1.6430e+000 -3.3410e+000 +3.6532e+000 -2.5953e+000 -1.7194e+000 +2.0920e+000 -3.9426e+000 +1.6350e+000 +2.8327e-001
1828 0 +6.997915153e+000 +4.777791515e+001 +4.777791515e+001 +5.3639e+000 -1.6466e+000 -3.3706e+000 +3.7021e+000 -2.5253e+000 -1.6726e+000 +2.1224e+000 -4.1516e+000 +1.7179e+000 +2.5974e-001
2055 0 +6.000804983e+000 +4.678080498e+001 +4.678080498e+001 +5.3229e+000 -1.6407e+000 -3.7763e+000 +3.5854e+000 -2.8147e+000 -1.8979e+000 +2.2070e+000 -3.9544e+000 +2.0129e+000 +4.8916e-001
2121 0 +5.886740531e+000 +4.666674053e+001 +4.666674053e+001 +5.2808e+000 -1.5218e+000 -3.5326e+000 +3.4678e+000 -2.7209e+000 -1.9151e+000 +2.0890e+000 -3.6759e+000 +2.1042e+000 +4.9253e-001
2164 0 +5.715134762e+000 +4.649513476e+001 +4.649513476e+001 +5.2419e+000 -1.4474e+000 -3.4834e+000 +3.5209e+000 -2.6538e+000 -1.9939e+000 +2.1290e+000 -3.8924e+000 +1.9820e+000 +5.1329e-001
