% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.446256321e+002 +8.375656321e+002 +8.375656321e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
4 0 +5.438662113e+002 +6.368062113e+002 +6.368062113e+002 +2.5519e+000 +4.0095e-002 -2.1044e+000 +2.4694e+000 -2.6878e+000 +3.1265e+000 +1.1957e+000 -1.9344e-001 +3.2733e-001 +3.4181e+000
5 0 +1.336090108e+002 +2.265490108e+002 +2.265490108e+002 +3.1151e+000 +2.4838e+000 -3.0986e+000 +1.4382e+000 +1.8113e+000 +1.6539e+000 +1.0479e+000 +1.4688e+000 +2.3116e+000 +6.5874e-001
159 0 +1.013156855e+002 +1.942556855e+002 +1.942556855e+002 -1.4469e+000 +3.0022e+000 -8.5402e-001 -8.5207e-002 +2.3241e+000 +4.9329e+000 +1.0238e+000 -3.4484e+000 +4.8914e+000 +2.2766e-002
341 0 +5.322811749e+001 +1.461681175e+002 +1.461681175e+002 -5.7493e-001 +2.6911e-001 -1.9537e-001 +2.3351e+000 +3.2094e+000 +2.7824e+000 +2.2544e+000 -2.9293e+000 +3.3603e+000 +5.5175e-001
474 0 +3.688125846e+001 +1.298212585e+002 +1.298212585e+002 -1.3924e+000 -2.4733e+000 -1.8610e-002 +2.9676e+000 +4.1701e+000 +3.1846e+000 +1.5599e+000 -1.9129e+000 +2.5156e+000 +3.0991e-001
772 0 +3.466821969e+001 +1.276082197e+002 +1.276082197e+002 -1.3786e+000 -1.4757e+000 -1.3016e-001 +2.3999e+000 +3.9291e+000 +3.7312e+000 +1.4831e+000 -2.2594e+000 +3.1686e+000 +2.5785e-001
780 0 +2.829815600e+001 +1.212381560e+002 +1.212381560e+002 -1.0091e+000 -2.2041e+000 -3.8269e-001 +3.1683e+000 +3.7073e+000 +2.9536e+000 +1.2184e+000 -1.7834e+000 +2.2334e+000 +3.2224e-001
790 0 +2.741576046e+001 +1.203557605e+002 +1.203557605e+002 -9.7925e-001 -2.0985e+000 -1.4576e-001 +2.5400e+000 +3.9726e+000 +3.3251e+000 +1.8882e+000 -2.0377e+000 +2.3379e+000 +4.6486e-001
846 0 +2.119149183e+001 +1.141314918e+002 +1.141314918e+002 -6.3606e-001 -5.7188e-001 -8.0119e-001 +1.6827e+000 +3.0788e+000 +3.9503e+000 +1.6444e+000 -2.6751e+000 +2.9344e+000 +7.5679e-001
1015 0 +1.888666192e+001 +1.118266619e+002 +1.118266619e+002 -8.4531e-001 -1.0853e+000 -6.2750e-001 +2.0029e+000 +3.3508e+000 +3.8506e+000 +1.5468e+000 -2.4624e+000 +2.9008e+000 +6.2157e-001
1095 0 +1.468566153e+001 +1.076256615e+002 +1.076256615e+002 -5.8803e-001 -8.8042e-001 -1.0175e+000 +1.8553e+000 +3.1081e+000 +4.2402e+000 +1.4840e+000 -2.8910e+000 +2.7615e+000 +1.1632e+000
1137 0 +1.407973963e+001 +1.070197396e+002 +1.070197396e+002 -6.4244e-001 -1.0672e+000 -1.0973e+000 +2.0243e+000 +3.1459e+000 +4.4248e+000 +1.5200e+000 -2.8630e+000 +2.7215e+000 +1.3998e+000
1208 0 +1.170453457e+001 +1.046445346e+002 +1.046445346e+002 -6.4249e-002 -1.9412e+000 -1.1380e+000 +2.6768e+000 +3.3020e+000 +3.7873e+000 +1.9727e+000 -2.6775e+000 +1.9835e+000 +1.6564e+000
1293 0 +1.003387229e+001 +1.029738723e+002 +1.029738723e+002 -6.8827e-001 -1.0412e+000 -1.2666e+000 +2.0392e+000 +3.0887e+000 +4.7389e+000 +1.5798e+000 -3.0731e+000 +2.8537e+000 +1.6823e+000
1348 0 +8.438649235e+000 +1.013786492e+002 +1.013786492e+002 -6.8616e-001 -1.2903e+000 -1.1898e+000 +2.3548e+000 +3.0709e+000 +4.6491e+000 +2.3665e+000 -3.3547e+000 +2.5483e+000 +2.1102e+000
1474 0 +5.459338218e+000 +9.839933822e+001 +9.839933822e+001 -2.9837e-001 -6.1670e-001 -1.0804e+000 +2.6017e+000 +2.7165e+000 +4.2231e+000 +1.8470e+000 -2.5766e+000 +2.8337e+000 +1.8088e+000
1525 0 +3.850138578e+000 +9.679013858e+001 +9.679013858e+001 -1.8248e-001 -1.8821e-001 -1.2276e+000 +2.5570e+000 +2.4486e+000 +4.6036e+000 +1.8688e+000 -2.8735e+000 +2.8562e+000 +2.0856e+000
1972 0 +3.692875378e+000 +9.663287538e+001 +9.663287538e+001 -5.1740e-002 -7.9206e-001 -1.0570e+000 +3.0352e+000 +2.7009e+000 +4.3214e+000 +2.0995e+000 -2.4895e+000 +2.7329e+000 +2.1745e+000
1981 0 +3.570526828e+000 +9.651052683e+001 +9.651052683e+001 -9.7332e-002 -2.5142e-001 -1.1833e+000 +2.7999e+000 +2.3928e+000 +4.5070e+000 +1.9430e+000 -2.6799e+000 +2.7971e+000 +2.2182e+000
2008 0 +3.492867347e+000 +9.643286735e+001 +9.643286735e+001 -1.2946e-001 -2.8935e-001 -1.2230e+000 +2.6697e+000 +2.4523e+000 +4.5452e+000 +1.9072e+000 -2.7714e+000 +2.7786e+000 +2.1408e+000
2464 0 +3.277060450e+000 +9.621706045e+001 +9.621706045e+001 -1.3120e-001 -3.3478e-001 -1.2139e+000 +2.5807e+000 +2.4421e+000 +4.5754e+000 +1.8783e+000 -2.8181e+000 +2.7414e+000 +2.1233e+000
2838 0 +3.129687951e+000 +9.606968795e+001 +9.606968795e+001 -8.0545e-002 -3.6774e-001 -1.2114e+000 +2.6692e+000 +2.4016e+000 +4.5696e+000 +1.9094e+000 -2.8277e+000 +2.7396e+000 +2.2094e+000
