% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.036745178e+002 +1.750245178e+002 +1.750245178e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 0 +3.630884384e+001 +1.076588438e+002 +1.076588438e+002 +2.1477e+000 -3.2992e+000 +2.6491e+000 +2.8301e+000 +4.2569e+000 +1.0693e+000 +1.3107e+000 +9.1534e-001 -2.6106e+000 -3.2158e+000
12 0 +3.161583356e+001 +1.029658336e+002 +1.029658336e+002 -3.5987e+000 -1.7481e+000 +4.3456e+000 -3.0207e+000 +1.8973e+000 -2.7727e+000 -2.5970e+000 +7.1923e-001 -1.8407e+000 +1.1773e+000
53 0 +2.720294546e+001 +9.855294546e+001 +9.855294546e+001 -5.1415e-001 -9.3084e-002 +4.4160e+000 +4.5226e+000 +4.8894e+000 -4.4985e+000 +6.6072e-001 -4.1234e+000 +4.4828e+000 +3.4300e+000
283 0 +2.563126829e+001 +9.698126829e+001 +9.698126829e+001 +7.7573e-001 +3.7005e+000 +3.1994e+000 +3.2037e+000 -5.6872e-001 -7.5278e-001 -4.4293e-001 +9.0730e-001 +3.3137e+000 +2.2211e+000
485 0 +1.766686845e+001 +8.901686845e+001 +8.901686845e+001 +1.6092e+000 -1.2077e+000 +1.1422e+000 +1.3116e-001 -5.6687e+000 -2.2938e-001 +3.4745e+000 -1.9577e-001 -3.5845e+000 +3.0391e+000
668 0 +1.456448036e+001 +8.591448036e+001 +8.591448036e+001 +1.5971e+000 -1.0902e+000 +1.2025e+000 +2.1771e-001 -5.5228e+000 -2.0016e-001 +3.3374e+000 -1.3131e-001 -3.4179e+000 +3.0103e+000
1285 0 +1.342769344e+001 +8.477769344e+001 +8.477769344e+001 +1.5965e+000 -1.0441e+000 +1.1687e+000 +2.0708e-001 -5.3134e+000 -2.2179e-001 +3.2752e+000 -2.0818e-001 -3.3166e+000 +2.9265e+000
1485 0 +1.089509533e+001 +8.224509533e+001 +8.224509533e+001 +1.5908e+000 -9.6930e-001 +1.1790e+000 +2.4035e-001 -5.1463e+000 -2.1938e-001 +3.1839e+000 -2.1710e-001 -3.1931e+000 +2.8728e+000
2315 0 +1.071052001e+001 +8.206052001e+001 +8.206052001e+001 +1.6911e+000 -8.8931e-001 +1.0702e+000 +1.6926e-001 -5.3797e+000 -4.7474e-001 +3.2650e+000 -2.4765e-001 -3.2331e+000 +3.0353e+000
2317 0 +1.002348112e+001 +8.137348112e+001 +8.137348112e+001 +1.5757e+000 -9.3791e-001 +1.1681e+000 +1.8933e-001 -5.1028e+000 -2.5331e-001 +3.1988e+000 -2.4898e-001 -3.2114e+000 +2.8093e+000
2432 0 +9.937056683e+000 +8.128705668e+001 +8.128705668e+001 +1.5957e+000 -9.5668e-001 +1.1458e+000 +1.6822e-001 -5.1387e+000 -3.3351e-001 +3.2448e+000 -2.9063e-001 -3.2426e+000 +2.8758e+000
2554 0 +8.435218761e+000 +7.978521876e+001 +7.978521876e+001 +1.6320e+000 -9.8433e-001 +1.1129e+000 +1.3610e-001 -5.2324e+000 -3.2808e-001 +3.2990e+000 -2.8147e-001 -3.2897e+000 +2.9064e+000
2695 0 +7.657506054e+000 +7.900750605e+001 +7.900750605e+001 +1.6584e+000 -9.9604e-001 +1.0489e+000 +1.0079e-001 -5.2260e+000 -3.4662e-001 +3.2676e+000 -2.4941e-001 -3.2177e+000 +2.9115e+000
2724 0 +6.674547493e+000 +7.802454749e+001 +7.802454749e+001 +1.6523e+000 -9.9028e-001 +1.0603e+000 +1.1411e-001 -5.2094e+000 -3.4128e-001 +3.2618e+000 -2.4989e-001 -3.2168e+000 +2.9066e+000
2817 0 +5.394500702e+000 +7.674450070e+001 +7.674450070e+001 +1.7450e+000 -8.6292e-001 +9.0737e-001 +2.0808e-002 -5.3639e+000 -6.4226e-001 +3.2765e+000 -2.8108e-001 -3.1526e+000 +3.0002e+000
