% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.773964217e+003 +1.803934217e+003 +1.803934217e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
225 0 +1.766292742e+003 +1.796262742e+003 +1.796262742e+003 +3.5124e+000 +4.8165e-001 -1.0893e+000 +8.7728e-001 -9.0496e-002 +2.0330e+000 +2.3416e-001 -1.6604e+000 +2.4931e-001 -5.0513e+000 +2.3891e+000 +3.4357e+000 +2.3205e+000 -2.8115e-001 -2.8886e-001 +1.9283e+000 -4.9991e+000 +3.8680e-001 +1.3483e+000 -1.0781e-001
322 0 +1.647899284e+003 +1.677869284e+003 +1.677869284e+003 +1.6587e+000 +3.3621e+000 -3.4894e+000 -2.5298e+000 +2.4585e-001 +1.9281e+000 -1.4136e+000 -2.0259e+000 +4.7384e-002 -7.5949e-001 +1.7649e+000 +1.2446e+000 +3.6303e+000 -2.5669e+000 -8.3492e-001 +2.0523e+000 -1.1873e+000 +9.1276e-001 +2.7694e+000 -1.7371e+000
409 0 +1.402529792e+003 +1.432499792e+003 +1.432499792e+003 +1.5616e+000 +1.8999e+000 -4.2459e+000 -2.8844e+000 +1.0889e+000 +8.5963e-001 -2.2344e+000 -4.1697e+000 +6.7796e-001 -5.4704e-002 +2.0018e+000 +6.7840e-001 +1.5874e+000 -2.1133e+000 +1.9840e+000 +1.8889e+000 -2.6784e+000 +5.1307e-001 +2.3591e+000 -3.6316e+000
637 0 +1.370435284e+003 +1.400405284e+003 +1.400405284e+003 +1.1214e+000 +2.0956e+000 -3.3109e+000 -1.7091e+000 +1.1350e+000 +4.3343e-001 -8.8164e-001 -3.2307e+000 +3.2476e-001 +5.7602e-002 +1.4626e+000 +1.0793e+000 +1.0530e+000 -7.6578e-001 +1.5067e+000 +1.9813e+000 -3.0970e+000 +6.3202e-001 +1.7382e+000 -2.7640e+000
803 0 +1.279731400e+003 +1.309701400e+003 +1.309701400e+003 +2.8176e+000 +2.2637e+000 -3.0039e+000 -6.2900e-001 +2.1671e+000 +9.4909e-001 -2.3087e+000 -5.3061e+000 +6.1551e-001 +7.3258e-001 +1.0509e+000 +1.3173e+000 +2.5313e+000 -1.3697e+000 +1.0553e+000 +2.8386e+000 -3.0489e+000 +1.1333e+000 +7.3945e-001 -3.0846e+000
986 0 +1.025337247e+003 +1.055307247e+003 +1.055307247e+003 +1.9918e+000 +7.0056e-001 -3.3307e+000 -8.5193e-001 +2.5130e+000 +1.3752e-001 -2.7832e+000 -3.9103e+000 +2.3123e-001 +1.3332e+000 +4.7449e-001 -2.1176e-001 +2.6392e+000 -2.5520e-001 +8.0874e-002 +2.3859e+000 -2.2904e+000 +1.7070e+000 -2.4834e-001 -2.1813e+000
1010 0 +1.021434862e+003 +1.051404862e+003 +1.051404862e+003 +2.2680e+000 +5.2366e-001 -3.2131e+000 -5.8359e-001 +2.4966e+000 +1.7450e-001 -2.6417e+000 -4.0981e+000 +2.5201e-001 +1.1221e+000 +6.8945e-001 -3.4718e-002 +2.5885e+000 -1.2105e-001 +1.3758e-001 +2.4004e+000 -2.6956e+000 +1.7596e+000 -3.3901e-001 -2.2731e+000
1088 0 +9.844379700e+002 +1.014407970e+003 +1.014407970e+003 +2.1172e+000 -9.3775e-001 -3.5831e+000 -1.0808e-001 +1.5896e+000 +1.6745e+000 -2.8139e+000 -2.9202e+000 -1.4513e-001 -1.9126e+000 +1.8162e+000 +1.8098e+000 +1.3205e+000 +8.0822e-001 +5.7330e-001 +9.4683e-001 -2.6759e+000 +9.0602e-001 +1.2185e+000 -2.8400e+000
1126 0 +9.083853399e+002 +9.383553399e+002 +9.383553399e+002 +1.6515e+000 -2.5773e-001 -3.0825e+000 -9.4043e-001 +1.4444e+000 +8.7823e-001 -3.1697e+000 -2.7820e+000 -5.6787e-001 +1.0404e+000 +2.4968e-001 +2.7373e-001 +2.5183e+000 +9.6889e-001 -3.6120e-001 +1.6762e+000 -1.3670e+000 +8.4975e-001 -6.0678e-002 -1.9655e+000
