% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.352046650e+001 +5.430046650e+001 +5.430046650e+001 +0.0000e+000 +0.0000e+000
2 0 +6.910945304e+000 +4.769094530e+001 +4.769094530e+001 -1.3263e-001 -3.6604e+000
3 0 +4.356810686e+000 +4.513681069e+001 +4.513681069e+001 -3.3854e-001 +4.6530e+000
5 0 +2.055116670e+000 +4.283511667e+001 +4.283511667e+001 +9.0962e-001 +1.1751e+000
6 0 +1.888453577e+000 +4.266845358e+001 +4.266845358e+001 +5.1801e-001 +2.8910e+000
32 0 +8.441104569e-001 +4.162411046e+001 +4.162411046e+001 +6.9687e-001 +2.9273e+000
47 0 +4.090293479e-001 +4.118902935e+001 +4.118902935e+001 -1.6797e+000 -1.2633e+000
337 0 +1.566253939e-001 +4.093662539e+001 +4.093662539e+001 -1.7719e+000 -1.2851e+000
798 0 +4.448370331e-002 +4.082448370e+001 +4.082448370e+001 -2.0600e+000 -1.5269e+000
858 0 +7.417418866e-003 +4.078741742e+001 +4.078741742e+001 -2.1679e+000 -1.5193e+000
1291 0 +2.615660862e-003 +4.078261566e+001 +4.078261566e+001 -2.3387e+000 -1.5999e+000
1881 0 +1.180122841e-004 +4.078011801e+001 +4.078011801e+001 -2.4631e+000 -1.7801e+000
2286 0 +6.725061162e-006 +4.078000673e+001 +4.078000673e+001 -2.5053e+000 -1.7977e+000
2686 0 +7.308273027e-007 +4.078000073e+001 +4.078000073e+001 -2.5380e+000 -1.8125e+000
4655 0 +4.114852743e-007 +4.078000041e+001 +4.078000041e+001 -2.5136e+000 -1.7779e+000
5055 0 +1.241776673e-007 +4.078000012e+001 +4.078000012e+001 -2.5262e+000 -1.7907e+000
7355 0 +1.185667458e-007 +4.078000012e+001 +4.078000012e+001 -2.5271e+000 -1.7916e+000
8855 0 +1.173512558e-007 +4.078000012e+001 +4.078000012e+001 -2.5310e+000 -1.7957e+000
9331 0 +4.765102091e-008 +4.078000005e+001 +4.078000005e+001 -2.5068e+000 -1.7857e+000
9955 0 +1.467725497e-008 +4.078000001e+001 +4.078000001e+001 -2.5051e+000 -1.7773e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+000) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.007714199e+001 +8.477141989e+000 +8.477141989e+000 +0.0000e+000 +0.0000e+000
5 0 +2.843575477e+000 +1.243575477e+000 +1.243575477e+000 -2.2301e+000 -2.9870e+000
12 0 +2.221047612e+000 +6.210476124e-001 +6.210476124e-001 -3.0770e+000 -2.1982e+000
32 0 +2.085474068e+000 +4.854740679e-001 +4.854740679e-001 -7.7657e-001 -1.9241e+000
49 0 +1.963854085e+000 +3.638540847e-001 +3.638540847e-001 -2.6197e+000 -2.4637e+000
82 0 +6.750144767e-002 -1.532498552e+000 -1.532498552e+000 +6.9590e-001 -1.8702e+000
88 0 +5.665529506e-002 -1.543344705e+000 -1.543344705e+000 +4.7632e-001 -1.9074e+000
598 0 +2.927793519e-002 -1.570722065e+000 -1.570722065e+000 +5.4850e-001 -2.0132e+000
702 0 +1.720614557e-002 -1.582793854e+000 -1.582793854e+000 +8.3113e-001 -1.9084e+000
865 0 +6.594610408e-003 -1.593405390e+000 -1.593405390e+000 +7.6492e-001 -1.9459e+000
936 0 +3.732393297e-003 -1.596267607e+000 -1.596267607e+000 +8.6369e-001 -2.0432e+000
1402 0 +2.740479208e-004 -1.599725952e+000 -1.599725952e+000 +9.3194e-001 -1.9978e+000
1797 0 +2.551267247e-006 -1.599997449e+000 -1.599997449e+000 +1.1748e+000 -2.0085e+000
