% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.351050127e+002 -2.269849873e+002 -2.269849873e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
49 0 +1.691562698e+002 -2.929337302e+002 -2.929337302e+002 -3.3099e+000 +7.6654e-001 +2.6682e+000 -3.2787e+000 +2.0706e-001 +1.2123e+000 +3.9409e+000 +2.2851e+000 +8.1255e-002 -1.8816e-001
204 0 +1.433220646e+002 -3.187679354e+002 -3.187679354e+002 -3.9412e+000 -7.4243e-001 +2.1510e+000 -8.2045e-001 +1.0776e+000 +2.4650e+000 +2.6096e+000 +2.5212e+000 +5.2015e-001 +2.9710e-001
445 0 +1.360650533e+002 -3.260249467e+002 -3.260249467e+002 -3.6500e-001 +6.3104e-001 -8.6376e-001 -5.6146e-001 +2.0180e+000 +1.8968e+000 +3.7709e+000 +4.1790e+000 +2.4728e-001 +4.6241e-001
568 0 +1.290608245e+002 -3.330291755e+002 -3.330291755e+002 -1.1878e+000 +8.6695e-001 -3.1098e-001 -1.3406e+000 +2.2270e+000 +1.7233e+000 +3.6375e+000 +4.1884e+000 +2.1158e-001 +3.4435e-002
604 0 +9.372624373e+001 -3.683637563e+002 -3.683637563e+002 -4.2078e+000 -5.5518e-001 +2.0998e+000 -1.0815e+000 +1.2480e+000 +2.5056e+000 +2.5312e+000 +2.5611e+000 +5.1990e-001 +1.1989e-001
1309 0 +9.047276353e+001 -3.716172365e+002 -3.716172365e+002 -4.2287e+000 -5.2989e-001 +2.1064e+000 -1.1035e+000 +1.2446e+000 +2.4988e+000 +2.5449e+000 +2.5442e+000 +5.1702e-001 +1.1426e-001
1425 0 +8.618749946e+001 -3.759025005e+002 -3.759025005e+002 -4.3837e+000 -6.4348e-001 +2.1277e+000 -1.1950e+000 +1.0806e+000 +2.5695e+000 +2.5691e+000 +2.6180e+000 +4.4213e-001 +5.5714e-002
1516 0 +7.870522839e+001 -3.833847716e+002 -3.833847716e+002 -4.2804e+000 -5.1176e-001 +2.0451e+000 -1.1554e+000 +1.1526e+000 +2.4966e+000 +2.5733e+000 +2.5969e+000 +4.5757e-001 +5.5102e-002
1825 0 +7.704833878e+001 -3.850416612e+002 -3.850416612e+002 -4.3387e+000 -6.1562e-001 +2.1605e+000 -1.1264e+000 +1.1975e+000 +2.5887e+000 +2.5362e+000 +2.6100e+000 +5.2043e-001 +9.6273e-002
