% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.743465359e+005 +7.743824359e+005 +7.743824359e+005 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
25 0 +6.262314781e+005 +6.262673781e+005 +6.262673781e+005 +1.8285e+000 -4.4261e+000 -1.6016e+000 -9.9734e-001 +1.1043e+000 +3.2982e+000 +1.2590e+000 -7.8951e-001 -2.9018e+000 -4.3381e+000 -3.7512e+000 +1.4162e+000 +1.7569e+000 +1.8705e+000 +5.8651e-001 -2.4260e+000 +1.6203e+000 +3.2323e+000 -1.3706e+000 -2.6347e+000
60 0 +5.809754638e+005 +5.810113638e+005 +5.810113638e+005 -8.5292e-001 -5.5737e-001 +1.5252e+000 +4.3348e+000 -1.5928e+000 -1.0481e+000 -3.2987e+000 -3.3427e+000 -3.6092e+000 -1.8409e+000 -7.8817e-001 +4.9022e+000 +2.9020e+000 +9.3326e-001 +4.0193e+000 -2.9587e-001 +4.5175e+000 -2.1131e+000 -2.9079e+000 -5.1700e-001
69 0 +5.503525096e+005 +5.503884096e+005 +5.503884096e+005 -1.4286e+000 +2.3144e+000 +4.9650e+000 +1.5868e+000 -2.1182e+000 -5.3467e-001 +9.1724e-001 +1.0695e+000 -3.7909e+000 -1.0837e+000 -1.1354e+000 -1.8958e+000 -1.4475e+000 +1.5892e+000 -2.4043e-001 -3.0128e+000 +1.7505e+000 +4.0555e+000 +2.2675e+000 -9.1668e-002
137 0 +3.299050296e+005 +3.299409296e+005 +3.299409296e+005 +1.5589e+000 +3.6023e+000 +9.0690e+000 +4.4274e+000 -7.5372e+000 +2.8935e+000 -3.1711e+000 -2.7850e-001 -2.6430e+000 -6.0667e+000 -3.9578e+000 +2.7553e+000 -3.7391e+000 -1.0723e+000 +2.8905e+000 -5.2447e+000 -1.5025e+000 +7.9386e+000 -1.9998e+000 +1.1016e+000
203 0 +1.906710272e+005 +1.907069272e+005 +1.907069272e+005 +2.6746e+000 +7.2339e+000 +1.3422e+001 +7.8197e+000 -1.1742e+001 +2.1462e+000 -3.0639e+000 -2.9271e+000 -1.8996e+000 -7.2641e+000 -5.6378e+000 +1.9301e+000 -4.0963e+000 -1.6982e+000 +1.4791e+000 -7.1951e+000 -3.6011e-001 +8.7142e+000 -1.8302e+000 +9.8859e-001
307 0 +1.234213410e+005 +1.234572410e+005 +1.234572410e+005 +1.9827e+000 +5.0309e+000 +9.3011e+000 +7.2349e+000 -8.3494e+000 +1.3118e+000 -2.3659e+000 -1.3536e+000 -2.2713e+000 -5.5543e+000 -5.2297e+000 -2.6785e-002 -3.9932e+000 -1.3465e+000 +2.2423e+000 -6.9529e+000 +7.2397e-002 +7.0342e+000 -3.7652e-001 -3.1458e-001
316 0 +7.721713503e+004 +7.725303503e+004 +7.725303503e+004 +4.5754e-001 +7.7908e+000 +1.2254e+001 +7.1456e+000 -1.0140e+001 +6.9711e-001 -1.8648e+000 -3.4100e+000 -2.3662e+000 -6.1452e+000 -5.6823e+000 -7.4171e-001 -2.0911e+000 -1.2470e+000 +8.7035e-001 -5.8622e+000 +2.2879e-001 +8.0606e+000 -2.5886e-003 +1.7313e-001
407 0 +7.033319796e+004 +7.036909796e+004 +7.036909796e+004 +1.4777e+000 +6.9124e+000 +1.0047e+001 +8.1975e+000 -9.5406e+000 +5.0567e-001 -1.6534e+000 -3.4919e+000 -6.1511e-001 -5.8565e+000 -4.9650e+000 -1.6880e+000 -1.9955e+000 -2.5430e+000 +8.5872e-001 -6.3425e+000 +1.1398e+000 +4.6948e+000 -8.5646e-001 -1.1721e+000
417 0 +6.311556339e+004 +6.315146339e+004 +6.315146339e+004 -1.7059e+000 +1.0534e+001 +1.1349e+001 +7.7825e+000 -1.1854e+001 -1.1597e+000 -1.6231e+000 -4.9526e+000 -7.5283e-001 -5.4950e+000 -7.2896e+000 -1.7223e+000 -1.7961e+000 -1.2457e+000 -2.8552e-001 -2.7635e+000 +8.2297e-001 +7.4138e+000 -3.5418e-001 -1.8700e+000
