% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.557434152e+005 +1.558196852e+005 +1.558196852e+005 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
27 0 +1.723991081e+004 +1.731618081e+004 +1.731618081e+004 +2.2440e+000 -3.4823e+000 +2.1554e+000 -3.6674e+000 -2.2281e+000 -3.9042e+000 -4.2688e-002 +1.0339e+000 +3.1389e+000 +3.2998e-001
45 0 +1.148866467e+003 +1.225136467e+003 +1.225136467e+003 -1.0258e+000 -1.5302e+000 +1.5095e+000 -8.6204e-001 +5.5974e-001 +2.0078e+000 +2.1174e+000 -4.0925e+000 +4.6810e+000 -1.7334e+000
115 0 +2.945624537e+002 +3.708324537e+002 +3.708324537e+002 +1.7593e+000 +3.5417e+000 +6.3637e+000 +5.0152e-001 -4.7065e+000 -3.4397e+000 -5.3198e+000 -3.5379e+000 -8.8863e-001 +7.2149e-001
184 0 +1.476334497e+002 +2.239034497e+002 +2.239034497e+002 +2.7295e+000 -2.4197e+000 +4.5696e+000 -1.0138e+000 -5.5012e+000 -5.1265e+000 -2.7972e+000 -1.6196e+000 +8.3096e-001 +3.6001e+000
216 0 +1.050436179e+002 +1.813136179e+002 +1.813136179e+002 +5.2353e+000 -4.8726e+000 +3.2511e+000 +1.1180e+000 -4.4594e+000 -6.8365e+000 -1.2727e+000 -4.4841e-001 -2.1050e+000 +1.2893e+000
811 0 +2.154926055e+001 +9.781926055e+001 +9.781926055e+001 +3.7869e-001 -3.6771e+000 +7.7131e-001 -4.7998e-001 -3.9405e+000 -2.7698e+000 -1.8541e+000 +1.2467e+000 -2.4089e+000 +3.3214e+000
1460 0 +1.694059114e+001 +9.321059114e+001 +9.321059114e+001 +8.9114e-001 -2.5211e+000 +9.7942e-001 -2.8913e-001 -2.8818e+000 -2.0848e+000 -4.9794e-001 -9.1354e-002 -1.1273e+000 +2.5625e+000
1578 0 +1.485692185e+001 +9.112692185e+001 +9.112692185e+001 +6.9376e-001 -2.9425e+000 +8.9947e-001 -3.6113e-001 -3.2688e+000 -2.3285e+000 -9.9389e-001 +4.0282e-001 -1.5957e+000 +2.8447e+000
1740 0 +1.442395264e+001 +9.069395264e+001 +9.069395264e+001 +3.9063e-001 -3.1448e+000 +7.0663e-001 -4.5137e-001 -3.4559e+000 -2.3979e+000 -1.4059e+000 +7.8506e-001 -1.9849e+000 +3.0915e+000
1797 0 +1.288217598e+001 +8.915217598e+001 +8.915217598e+001 +4.2382e-001 -3.2187e+000 +7.7676e-001 -4.4753e-001 -3.5321e+000 -2.4000e+000 -1.3575e+000 +8.2121e-001 -1.9843e+000 +3.0847e+000
