% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.707168231e+001 +2.013168231e+001 +2.013168231e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
6 0 +2.556849946e+001 +8.628499457e+000 +8.628499457e+000 +1.0285e-001 -1.9404e+000 -1.5819e+000 -1.8170e-002 -5.6938e-001 +5.1918e-001 -3.9275e+000 -3.9316e+000 +1.7414e+000 -4.1553e+000 +2.7124e+000 -3.8665e+000 +2.6798e+000 -2.0657e+000 +7.5654e-001 -1.6331e+000 +4.0336e+000 +4.3175e+000 -3.6827e+000 -2.8415e+000
14 0 +2.427377036e+001 +7.333770364e+000 +7.333770364e+000 +4.9132e+000 +3.3872e+000 -9.0957e-002 -4.7094e+000 +3.0736e+000 -4.8582e+000 +3.8292e+000 +6.5080e-001 +2.0099e+000 +4.4659e+000 -1.3920e-001 -4.2829e+000 -4.1597e+000 -1.3455e+000 -1.0295e+000 +2.5491e+000 +3.1733e+000 +3.7904e+000 +3.6824e+000 -7.3164e-001
43 0 +1.992075858e+001 +2.980758577e+000 +2.980758577e+000 +1.7910e+000 +3.3135e+000 -2.1808e+000 +3.2650e+000 -8.8463e-001 +1.7908e+000 +4.3343e+000 -1.9824e+000 +1.5330e+000 -2.6935e+000 +3.8302e+000 +5.6907e-001 +1.4391e+000 -3.7138e+000 +2.0413e+000 +2.9287e+000 +2.5673e+000 -4.8938e+000 +1.7668e+000 -3.8353e+000
46 0 +1.418253126e+001 -2.757468736e+000 -2.757468736e+000 +3.6379e+000 -3.2435e+000 -1.0505e+000 +1.7246e+000 +3.5257e+000 -2.1875e+000 +6.7792e-002 -4.9562e+000 -3.4724e+000 -4.9218e+000 +4.4035e+000 +3.6601e+000 -7.5956e-001 -2.7420e+000 +6.0771e-001 +3.9926e+000 +2.2043e+000 +4.4988e-002 -1.4715e+000 +2.6760e+000
230 0 +1.315024509e+001 -3.789754914e+000 -3.789754914e+000 +1.9272e+000 -3.1971e+000 +5.8569e-001 +1.3358e+000 +1.6427e-001 -2.5442e+000 -1.4340e+000 -1.0595e+000 -2.2043e+000 -1.9553e+000 +3.5180e+000 +3.3020e+000 +3.5474e-001 -3.0966e+000 +2.2265e+000 +3.6024e+000 +1.2015e-001 -7.9769e-001 -1.0137e+000 -2.4110e-001
247 0 +1.181510752e+001 -5.124892485e+000 -5.124892485e+000 +2.0961e+000 +2.0144e-001 +1.0849e+000 -6.1821e-001 +7.3119e-001 -2.6211e+000 +8.1303e-001 -4.7255e+000 -3.5286e+000 -3.9962e+000 +3.6451e+000 +2.0844e+000 +1.2179e+000 -1.8399e+000 +2.1355e-001 +4.7251e+000 +1.9859e+000 -1.0293e+000 -1.9304e+000 +2.5723e+000
269 0 +1.116883686e+001 -5.771163143e+000 -5.771163143e+000 -1.4548e+000 +1.5708e-001 +9.0691e-001 +7.5613e-001 +3.2348e+000 -1.8202e+000 +4.4332e+000 -3.9073e+000 -4.8847e-001 -4.5386e+000 +2.5575e+000 -8.6259e-001 +1.1027e+000 -9.2673e-001 +3.8323e+000 -2.3652e-001 +3.2581e+000 +2.1076e-001 -2.9353e+000 +5.0000e+000
291 0 +1.072993451e+001 -6.210065494e+000 -6.210065494e+000 +6.5684e-001 -5.9549e-001 -3.8483e+000 +1.6425e+000 +3.8414e+000 -1.8782e+000 -1.6724e+000 -7.0050e-001 -5.3675e+000 -3.5826e+000 +3.8644e+000 +1.1569e+000 -3.0002e+000 -3.3438e-002 +2.2903e+000 +2.0805e+000 +4.5944e+000 +5.2840e-001 +1.5879e+000 +5.0000e+000
423 0 +9.124621610e+000 -7.815378390e+000 -7.815378390e+000 +7.2019e-001 +3.6372e-002 -4.7556e+000 +1.0772e+000 +3.0714e+000 -1.5624e+000 -1.0330e+000 -6.0020e-001 -4.1075e+000 -3.8358e+000 +3.9633e+000 +2.6841e-002 -2.3143e+000 +7.0151e-001 +1.5769e+000 +2.0631e+000 +4.4906e+000 +1.3080e+000 +2.1267e+000 +3.5542e+000
