% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.351050127e+002 -2.269849873e+002 -2.269849873e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
37 0 +2.088168543e+002 -2.532731457e+002 -2.532731457e+002 -4.1880e+000 -1.9102e+000 +4.4425e+000 +4.0412e+000 +1.7385e+000 +1.7369e+000 +3.7776e+000 +4.2310e+000 -8.4128e-002 -7.8206e-001
175 0 +1.673707324e+002 -2.947192676e+002 -2.947192676e+002 +5.5883e-001 +2.2926e+000 +3.4589e+000 +4.2013e+000 +8.9314e-001 +3.4809e+000 +2.9187e+000 +4.5386e-001 +9.7751e-001 -2.9578e-001
211 0 +1.484819989e+002 -3.136080011e+002 -3.136080011e+002 +6.6124e-001 +2.7070e+000 +2.8921e+000 +3.3247e+000 +1.1059e-001 +2.0365e+000 +1.8647e+000 +1.4524e+000 +9.7954e-001 -2.4872e-001
228 0 +1.452803879e+002 -3.168096121e+002 -3.168096121e+002 +6.3671e-001 +1.5557e+000 +2.2622e+000 +3.7508e+000 +2.2983e+000 +1.0020e+000 +3.1034e+000 +4.7413e-001 +1.8922e+000 -1.0511e+000
345 0 +1.426983543e+002 -3.193916457e+002 -3.193916457e+002 +5.7933e-001 +1.6864e+000 +2.3870e+000 +3.8393e+000 +2.3414e+000 +1.9459e+000 +3.5218e+000 +4.6200e-001 +1.4591e+000 -9.6714e-001
374 0 +1.406735199e+002 -3.214164801e+002 -3.214164801e+002 -1.4496e+000 +7.6598e-001 +2.1440e+000 +4.3522e+000 +6.7152e-001 +2.1337e+000 +3.3464e+000 +2.0462e+000 +1.3254e+000 -1.0813e+000
381 0 +1.193570498e+002 -3.427329502e+002 -3.427329502e+002 -5.1242e-001 +1.9431e+000 +3.6699e+000 +3.9311e+000 +1.6706e+000 +3.1676e+000 +2.6878e+000 +1.1235e+000 +1.0749e+000 -2.4314e-001
594 0 +1.093285360e+002 -3.527614640e+002 -3.527614640e+002 +1.4544e+000 +4.0215e+000 +4.7158e-001 +2.7425e+000 +3.9384e+000 +3.7412e+000 +2.0697e+000 +2.5435e+000 +1.7666e+000 +6.2873e-002
715 0 +1.042682464e+002 -3.578217536e+002 -3.578217536e+002 +9.3245e-001 +3.2956e+000 +1.3565e+000 +2.9526e+000 +3.9307e+000 +3.8166e+000 +2.5696e+000 +2.6645e+000 +1.6504e+000 +3.1618e-002
