% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.945617198e+001 +1.420661720e+002 +1.420661720e+002 +0.0000e+000 +0.0000e+000
2 0 +3.320761358e+001 +1.358176136e+002 +1.358176136e+002 -2.4366e+000 -1.5861e+000
5 0 +2.391753454e+001 +1.265275345e+002 +1.265275345e+002 +1.5970e+000 -2.4578e+000
7 0 +2.133269515e+001 +1.239426951e+002 +1.239426951e+002 +3.9511e+000 -1.2815e-001
12 0 +1.065371775e+001 +1.132637177e+002 +1.132637177e+002 +2.3378e+000 +3.3934e-001
30 0 +6.801705686e+000 +1.094117057e+002 +1.094117057e+002 +4.1362e+000 -2.1337e+000
81 0 +4.612424810e+000 +1.072224248e+002 +1.072224248e+002 +2.9779e+000 -2.1093e+000
272 0 +4.123017520e+000 +1.067330175e+002 +1.067330175e+002 +2.6832e+000 -2.3774e+000
461 0 +2.671474549e+000 +1.052814745e+002 +1.052814745e+002 +2.7797e+000 -3.4599e+000
665 0 +2.292386452e+000 +1.049023865e+002 +1.049023865e+002 +2.9361e+000 -3.1510e+000
1597 0 +2.207257566e+000 +1.048172576e+002 +1.048172576e+002 +2.9487e+000 -3.1481e+000
2127 0 +2.056969346e+000 +1.046669693e+002 +1.046669693e+002 +2.7928e+000 -3.1135e+000
3950 0 +2.037606241e+000 +1.046476062e+002 +1.046476062e+002 +2.7935e+000 -3.1139e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.408058182e+001 +1.273805818e+002 +1.273805818e+002 +0.0000e+000 +0.0000e+000
3 0 +2.069644817e+001 +1.139964482e+002 +1.139964482e+002 -3.0066e+000 +1.4696e+000
4 0 +2.011033685e+001 +1.134103369e+002 +1.134103369e+002 -1.8225e+000 +3.5753e+000
9 0 +1.975009889e+001 +1.130500989e+002 +1.130500989e+002 -3.3232e+000 -1.2818e+000
12 0 +1.317346717e+001 +1.064734672e+002 +1.064734672e+002 -4.5832e+000 +2.3744e-001
