% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.014078356e+002 +1.844678356e+002 +1.844678356e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 0 +8.520296617e+001 +6.826296617e+001 +6.826296617e+001 +3.5994e+000 -1.2278e+000 +5.4014e-001 -1.4598e+000 +4.7235e+000 -1.9519e+000 +3.4617e+000 -3.4538e+000 +2.0353e+000 -1.3921e+000
10 0 +8.509232557e+001 +6.815232557e+001 +6.815232557e+001 +4.1080e+000 +1.5601e+000 +2.3379e+000 +4.5316e+000 +4.2114e+000 -2.8474e+000 +7.1298e-002 -6.0867e-001 -3.0862e+000 +2.0893e+000
13 0 +4.676371137e+001 +2.982371137e+001 +2.982371137e+001 +3.5427e+000 +2.9317e+000 +1.1419e+000 +1.9679e-001 -4.2316e+000 +4.9960e-001 +2.0950e+000 +1.2816e+000 -2.6618e+000 -2.8552e+000
174 0 +2.345530310e+001 +6.515303099e+000 +6.515303099e+000 +5.5877e+000 +4.0091e+000 -1.2937e+000 -1.1296e+000 -2.9719e+000 -5.5586e-001 +7.2483e-001 -3.0443e+000 +2.4871e-001 +4.3076e-001
477 0 +2.100788938e+001 +4.067889381e+000 +4.067889381e+000 +5.4874e+000 +3.9838e+000 -1.0867e+000 -1.0602e+000 -2.7048e+000 -6.0911e-001 +4.9566e-001 -3.1244e+000 +4.4797e-001 +4.1785e-001
691 0 +2.063526021e+001 +3.695260205e+000 +3.695260205e+000 +5.2055e+000 +4.0169e+000 -1.1799e+000 -1.1926e+000 -2.6546e+000 -5.9327e-001 +2.1688e-001 -3.2209e+000 +2.8317e-001 +4.6152e-001
774 0 +1.861635951e+001 +1.676359512e+000 +1.676359512e+000 +5.1805e+000 +3.8690e+000 -1.1203e+000 -1.1166e+000 -2.6863e+000 -5.3423e-001 +4.3838e-001 -3.0054e+000 +2.2425e-001 +5.2763e-001
904 0 +1.738857759e+001 +4.485775874e-001 +4.485775874e-001 +5.0771e+000 +4.0283e+000 -1.4258e+000 -1.1585e+000 -2.7135e+000 -7.5903e-001 +1.1877e-001 -2.9458e+000 +4.2818e-001 +3.8968e-001
1155 0 +1.728620572e+001 +3.462057186e-001 +3.462057186e-001 +5.3932e+000 +3.9939e+000 -1.2295e+000 -1.1861e+000 -2.8498e+000 -8.0409e-001 +5.4955e-001 -3.1419e+000 +4.0195e-001 +4.3572e-001
1355 0 +1.686520179e+001 -7.479821166e-002 -7.479821166e-002 +5.4675e+000 +4.0125e+000 -1.2178e+000 -1.1416e+000 -2.8263e+000 -7.4536e-001 +5.8438e-001 -3.1273e+000 +3.9768e-001 +3.9343e-001
1503 0 +1.559572853e+001 -1.344271475e+000 -1.344271475e+000 +5.1675e+000 +4.0482e+000 -1.4495e+000 -1.1270e+000 -2.6887e+000 -7.0585e-001 +1.3963e-001 -2.9806e+000 +4.1891e-001 +3.8819e-001
1600 0 +1.498325079e+001 -1.956749212e+000 -1.956749212e+000 +5.4576e+000 +4.0047e+000 -1.1999e+000 -1.1684e+000 -2.8193e+000 -7.2864e-001 +5.2446e-001 -3.0880e+000 +3.7560e-001 +3.5859e-001
1655 0 +1.477709633e+001 -2.162903670e+000 -2.162903670e+000 +5.4561e+000 +4.0116e+000 -1.2129e+000 -1.1554e+000 -2.8265e+000 -7.3233e-001 +5.4139e-001 -3.0988e+000 +3.8353e-001 +3.7272e-001
2081 0 +1.431454746e+001 -2.625452540e+000 -2.625452540e+000 +5.3170e+000 +4.0143e+000 -1.2278e+000 -1.2198e+000 -2.8736e+000 -7.8335e-001 +5.0912e-001 -3.0813e+000 +3.8849e-001 +3.9679e-001
2180 0 +1.362700989e+001 -3.312990114e+000 -3.312990114e+000 +5.3486e+000 +4.0158e+000 -1.2269e+000 -1.2086e+000 -2.8579e+000 -7.8234e-001 +5.0998e-001 -3.1021e+000 +3.9207e-001 +4.0240e-001
2319 0 +1.332762385e+001 -3.612376152e+000 -3.612376152e+000 +5.3185e+000 +3.9966e+000 -1.2401e+000 -1.2106e+000 -2.8294e+000 -7.7753e-001 +5.1823e-001 -3.1142e+000 +4.0616e-001 +4.0920e-001
3182 0 +1.318064708e+001 -3.759352920e+000 -3.759352920e+000 +5.3173e+000 +3.9956e+000 -1.2262e+000 -1.2162e+000 -2.8412e+000 -7.8487e-001 +5.2288e-001 -3.1070e+000 +4.0234e-001 +4.0528e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.945093650e+001 +3.826093650e+001 +3.826093650e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
453 0 +1.834723388e+001 +3.715723388e+001 +3.715723388e+001 +1.9715e+000 +1.3555e+000 +9.9023e-001 +2.1319e+000 +2.4060e-001 -7.7011e-001 -3.9375e-001 +2.7292e+000 -3.8128e+000 +2.6214e+000
675 0 +1.675141884e+001 +3.556141884e+001 +3.556141884e+001 +2.5591e+000 +4.2340e-001 -5.7057e-001 +2.0284e+000 +7.6817e-001 +6.3202e-002 -1.6384e-001 +2.2093e+000 -9.2770e-001 +3.2294e-002
840 0 +1.592066297e+001 +3.473066297e+001 +3.473066297e+001 +2.7518e+000 +1.8700e+000 +1.1573e+000 +1.5202e+000 +1.8296e+000 -9.3773e-001 -1.1216e+000 +3.8870e+000 -1.9743e+000 +7.5128e-001
846 0 +1.543502613e+001 +3.424502613e+001 +3.424502613e+001 +2.8925e+000 +3.4789e-001 -2.7539e-001 +2.2109e+000 +8.6142e-001 +4.0211e-001 -4.4996e-001 +2.2620e+000 -1.1222e+000 -1.0319e-001
1043 0 +1.444215380e+001 +3.325215380e+001 +3.325215380e+001 +2.8798e+000 +3.6727e-001 -2.6907e-001 +2.1882e+000 +8.4796e-001 +3.7884e-001 -4.3805e-001 +2.2908e+000 -1.1571e+000 -6.8544e-002
1259 0 +1.385587093e+001 +3.266587093e+001 +3.266587093e+001 +2.6712e+000 +8.4928e-001 +1.8375e-003 +2.3009e+000 +6.2407e-001 +3.3739e-001 -4.0118e-001 +2.0033e+000 -1.2269e+000 +6.6943e-001
1270 0 +1.338449127e+001 +3.219449127e+001 +3.219449127e+001 +2.9853e+000 +3.2897e-001 -1.5768e-001 +2.1538e+000 +9.3456e-001 +4.9444e-001 -3.7340e-001 +2.3116e+000 -1.2416e+000 -1.2653e-001
1585 0 +1.311408046e+001 +3.192408046e+001 +3.192408046e+001 +2.9197e+000 +3.0880e-001 -1.6866e-001 +2.1484e+000 +9.3684e-001 +5.1945e-001 -4.0186e-001 +2.3286e+000 -1.1924e+000 -8.1041e-002
