% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.396983841e+002 +1.776083841e+002 +1.776083841e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
222 0 +6.333603915e+002 +1.712703915e+002 +1.712703915e+002 +2.7798e+000 -1.2613e+000 -2.8107e-001 -1.4969e+000 +2.1717e+000 +2.9018e+000 -8.7241e-002 -2.0735e-001 +8.2149e-001 +2.3479e+000 +2.7965e+000 +9.8108e-001 -4.3189e-001 -1.3269e+000 +3.4728e-001 -2.5748e+000 -1.3671e+000 +1.9076e+000 -1.9361e+000 +2.8473e+000
259 0 +5.818687992e+002 +1.197787992e+002 +1.197787992e+002 +1.3803e+000 -9.9397e-001 -1.6102e+000 -1.8451e+000 +1.6786e+000 +2.1608e+000 +7.4227e-001 -7.1794e-001 -7.5654e-001 +4.3301e-001 +1.2144e+000 +2.6364e-001 -5.7055e-001 -3.5718e-002 -6.5381e-001 -1.9689e-001 -4.5975e-001 +1.4458e+000 +6.5323e-001 +3.7023e+000
327 0 +5.556394089e+002 +9.354940895e+001 +9.354940895e+001 -8.2223e-002 -9.7280e-001 -7.0805e-001 -1.9910e+000 +6.1482e-001 +6.4720e-001 -1.7407e+000 +5.1657e-001 +8.1725e-001 +5.2704e-001 +7.2449e-001 -1.8410e+000 -7.9371e-001 -2.3369e-001 -2.8465e-001 -8.8018e-002 +4.0649e-001 +1.4041e+000 +1.3557e+000 +3.1004e+000
413 0 +4.590810164e+002 -3.008983591e+000 -3.008983591e+000 +6.0752e-001 -1.5171e+000 +1.3385e-001 +1.1892e+000 +2.2336e+000 +1.6919e+000 -3.4910e+000 +2.0106e+000 +1.2598e+000 -4.9647e-001 +2.6812e+000 -2.5266e+000 -1.8838e+000 -1.3057e+000 -3.3985e-001 -1.7420e+000 +4.6430e-001 +3.3268e+000 -1.8915e-001 +9.9586e-001
540 0 +4.325114787e+002 -2.957852127e+001 -2.957852127e+001 +1.6075e+000 -1.4618e+000 +1.6235e-001 +3.3060e-001 +1.4198e+000 +2.1469e+000 -2.3641e+000 +1.4719e+000 +7.2158e-001 -2.8339e-001 +2.3088e+000 -2.1178e+000 -1.5170e+000 -1.8382e+000 -2.8949e-001 -1.6706e+000 -1.2781e-001 +3.0681e+000 -8.3214e-001 +2.1351e+000
563 0 +4.111279456e+002 -5.096205443e+001 -5.096205443e+001 -9.7038e-001 -4.6681e-001 -7.3123e-001 -1.1050e+000 +1.3114e+000 +1.3823e+000 -3.3526e+000 +7.7931e-001 +1.1641e+000 +2.1342e-001 +1.2225e+000 -3.3302e+000 -2.7205e+000 -1.5468e-001 +6.8570e-001 -1.0143e+000 +3.1497e-001 +1.6843e+000 +2.4233e+000 +9.3450e-001
647 0 +4.071721039e+002 -5.491789608e+001 -5.491789608e+001 -6.1895e-001 -5.8308e-001 -4.9847e-001 -1.3139e+000 +2.0378e+000 +1.7056e+000 -3.2733e+000 +4.9736e-001 +8.1093e-001 +1.2172e-001 +1.4287e+000 -2.7440e+000 -2.8584e+000 -7.3141e-001 +1.4045e-001 -1.1005e+000 +4.8699e-003 +2.5479e+000 +9.4167e-001 +1.0953e+000
905 0 +3.935262467e+002 -6.856375330e+001 -6.856375330e+001 +5.8511e-001 -6.4473e-001 -3.4600e-002 -1.5058e+000 +2.2737e+000 +2.1616e+000 -3.1241e+000 +5.2978e-001 +1.3976e+000 +7.1181e-001 +1.7315e+000 -1.7248e+000 -1.9227e+000 -1.2098e+000 +9.5072e-002 -1.8968e+000 -5.1825e-001 +2.4195e+000 +8.0403e-001 +6.7714e-001
1024 0 +3.616313707e+002 -1.004586293e+002 -1.004586293e+002 +4.5201e-001 -5.5777e-001 -3.6405e-001 -1.3290e+000 +1.9048e+000 +2.1300e+000 -2.5896e+000 +6.2701e-001 +1.0933e+000 +7.0782e-002 +1.6782e+000 -1.9303e+000 -1.8039e+000 -9.7727e-001 -2.1515e-001 -1.4696e+000 -5.1300e-002 +2.2474e+000 +1.2898e+000 +1.0417e+000
