% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.394424455e+001 -9.360557554e+002 -9.360557554e+002 +0.0000e+000 +0.0000e+000
2 0 +4.717929936e+001 -9.528207006e+002 -9.528207006e+002 -2.0993e+000 +8.8422e-001
4 0 +1.095853322e+001 -9.890414668e+002 -9.890414668e+002 -2.0576e+000 -2.1371e+000
9 0 +1.023023151e+001 -9.897697685e+002 -9.897697685e+002 -1.5741e+000 -2.4156e+000
20 0 +2.748957719e+000 -9.972510423e+002 -9.972510423e+002 +3.9876e-001 +2.3278e+000
26 0 +2.340391427e+000 -9.976596086e+002 -9.976596086e+002 +3.0656e+000 -2.9687e+000
93 0 +8.205922653e-001 -9.991794077e+002 -9.991794077e+002 +2.2724e+000 -2.0087e+000
259 0 +1.642661552e-002 -9.999835734e+002 -9.999835734e+002 +1.4020e+000 +7.0496e-001
369 0 +1.079163616e-004 -9.999998921e+002 -9.999998921e+002 +1.4745e+000 +4.8086e-001
1187 0 +7.825133696e-005 -9.999999217e+002 -9.999999217e+002 +1.4379e+000 +5.5788e-001
2868 0 +3.790524329e-005 -9.999999621e+002 -9.999999621e+002 +1.4319e+000 +5.3563e-001
4714 0 +3.104091888e-006 -9.999999969e+002 -9.999999969e+002 +1.4157e+000 +5.8404e-001
6111 0 +1.143335453e-006 -9.999999989e+002 -9.999999989e+002 +1.3326e+000 +7.6066e-001
7511 0 +2.365841283e-007 -9.999999998e+002 -9.999999998e+002 +1.3203e+000 +7.7493e-001
8835 0 +3.456761988e-009 -1.000000000e+003 -1.000000000e+003 +1.3511e+000 +7.1338e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.423892705e+001 +1.034238927e+003 +1.034238927e+003 +0.0000e+000 +0.0000e+000
9 0 +7.351344366e+000 +1.007351344e+003 +1.007351344e+003 -4.8312e+000 +8.4829e-001
46 0 +6.870985734e+000 +1.006870986e+003 +1.006870986e+003 -2.6074e+000 -3.0963e+000
50 0 +4.642706783e+000 +1.004642707e+003 +1.004642707e+003 -1.8452e+000 +1.9151e-001
76 0 +2.025994840e+000 +1.002025995e+003 +1.002025995e+003 -1.8238e+000 -3.4775e-001
119 0 +9.040064425e-001 +1.000904006e+003 +1.000904006e+003 -3.3884e+000 -3.6702e+000
161 0 +5.829328679e-001 +1.000582933e+003 +1.000582933e+003 -2.9691e+000 -1.7288e-001
235 0 +1.535527527e-001 +1.000153553e+003 +1.000153553e+003 +3.5452e-001 -2.0203e+000
305 0 +1.099830775e-003 +1.000001100e+003 +1.000001100e+003 -1.2895e-001 -1.6967e+000
1366 0 +8.929605971e-004 +1.000000893e+003 +1.000000893e+003 -7.1061e-001 -1.4269e+000
1922 0 +7.489105523e-004 +1.000000749e+003 +1.000000749e+003 -2.3601e-001 -1.6543e+000
2042 0 +6.375508326e-005 +1.000000064e+003 +1.000000064e+003 -5.8652e-001 -1.4586e+000
3816 0 +3.303919402e-005 +1.000000033e+003 +1.000000033e+003 -5.2092e-001 -1.4959e+000
4602 0 +2.590529266e-005 +1.000000026e+003 +1.000000026e+003 -4.9225e-001 -1.5173e+000
6354 0 +1.884588062e-005 +1.000000019e+003 +1.000000019e+003 -5.3900e-001 -1.4968e+000
6674 0 +1.258825353e-005 +1.000000013e+003 +1.000000013e+003 -5.3030e-001 -1.4955e+000
6816 0 +1.010107428e-005 +1.000000010e+003 +1.000000010e+003 -5.5589e-001 -1.4879e+000
7945 0 +5.381693654e-006 +1.000000005e+003 +1.000000005e+003 -5.9176e-001 -1.4689e+000
8754 0 +2.648157079e-006 +1.000000003e+003 +1.000000003e+003 -6.3041e-001 -1.4421e+000
9154 0 +1.579166224e-006 +1.000000002e+003 +1.000000002e+003 -6.0425e-001 -1.4589e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.958288784e+001 +1.045288784e+001 +1.045288784e+001 +0.0000e+000 +0.0000e+000
2 0 +3.198599929e+001 -1.714400071e+001 -1.714400071e+001 +2.8579e+000 -2.9495e+000
3 0 +2.276683286e+001 -2.636316714e+001 -2.636316714e+001 +3.8732e+000 -2.6261e+000
7 0 +1.447015996e+001 -3.465984004e+001 -3.465984004e+001 +2.7081e-001 -9.8089e-001
15 0 +3.298900645e+000 -4.583109935e+001 -4.583109935e+001 +2.8939e+000 +6.5811e-001
39 0 +8.341954806e-001 -4.829580452e+001 -4.829580452e+001 +4.1166e+000 +3.9441e+000
231 0 +1.315810265e-001 -4.899841897e+001 -4.899841897e+001 +4.4253e+000 +4.5724e+000
